Date,snp_close,btc_close
2023-03-21,4009.08,27688.0737
2023-03-22,4039.49,28119.54921069888
2023-03-23,4007.66,27273.8081
2023-03-24,3972.74,28318.2186
2023-03-27,4003.83,27983.589033995435
2023-03-28,3979.2,27157.5701
2023-03-29,4030.59,27259.2207
2023-03-30,4057.85,28370.7692
2023-03-31,4110.75,28031.595199453343
2023-04-03,4127.66,28188.1801
2023-04-04,4133.13,27761.458669183034
2023-04-05,4099.69,28149.6814
2023-04-06,4107.32,28176.3891
2023-04-10,4109.5,28321.8616
2023-04-11,4124.26,29609.8284
2023-04-12,4134.37,30230.0732
2023-04-13,4150.26,29877.417735909105
2023-04-14,4163.19,30359.5812
2023-04-17,4151.72,30304.87458079287
2023-04-18,4169.48,29413.96
2023-04-19,4162.57,30366.57
2023-04-20,4148.57,28804.98
2023-04-21,4138.02,28267.17
2023-04-24,4142.41,27588.57
2023-04-25,4126.43,27529.2
2023-04-26,4089.67,28326.83
2023-04-27,4138.24,28376.59
2023-04-28,4170.06,29467.27
2023-05-01,4186.92,29310.54
2023-05-02,4164.1,28084.46
2023-05-03,4148.3,28639.58
2023-05-04,4082.61,28998.8
2023-05-05,4147.02,28820.66
2023-05-08,4142.3,28443.05
2023-05-09,4130.35,27692.99
2023-05-10,4154.28,27636.66
2023-05-11,4132.8,27624.54
2023-05-12,4143.74,27002.28
2023-05-15,4141.25,26906.17
2023-05-16,4135.54,27192.17
2023-05-17,4164.67,27025.77
2023-05-18,4202.2,27402.68
2023-05-19,4212.91,26837.94
2023-05-22,4209.22,26751.47
2023-05-23,4185.68,26851.39
2023-05-24,4132.96,27222.75
2023-05-25,4165.74,26336.63
2023-05-26,4212.87,26474.02
2023-05-30,4231.1,27742.37
2023-05-31,4195.44,27682.8
2023-06-01,4232.43,27225.77
2023-06-02,4290.67,26806.98
2023-06-05,4299.28,27104.41
2023-06-06,4288.33,25730.52
2023-06-07,4299.19,27200.04
2023-06-08,4298.01,26359.59
2023-06-09,4322.62,26493.46
2023-06-12,4340.13,25920.86
2023-06-13,4375.37,25887.59
2023-06-14,4391.82,25910.03
2023-06-15,4439.2,25119.91
2023-06-16,4448.47,25585.43
2023-06-20,4400.15,26781.82
2023-06-21,4386.22,28371.02
2023-06-22,4382.25,30059.71
2023-06-23,4366.55,29903.56
2023-06-26,4362.06,30457.7
2023-06-27,4384.42,30273.8
2023-06-28,4390.35,30709.78
2023-06-29,4398.39,30084.01
2023-06-30,4458.48,30459.1
2023-07-03,4456.46,30623.76
2023-07-05,4454.06,30771.96
2023-07-06,4422.62,30502.92
2023-07-07,4440.39,29970.05
2023-07-10,4412.6,30164.49
2023-07-11,4443.64,30398.1
2023-07-12,4488.34,30621.56
2023-07-13,4517.38,30383.85
2023-07-14,4527.76,31446.3
2023-07-17,4532.85,30221.07
2023-07-18,4562.3,30158.01
2023-07-19,4578.43,29845.47
2023-07-20,4564.74,29932.56
2023-07-21,4555,29796.85
2023-07-24,4563.41,30060.75
2023-07-25,4580.62,29186.08
2023-07-26,4582.47,29242.03
2023-07-27,4607.07,29349.52
2023-07-28,4590.16,29209.65
2023-07-31,4594.22,29273.9
2023-08-01,4584.62,29225.93
2023-08-02,4550.93,29629.24
2023-08-03,4519.49,29151.7
2023-08-04,4540.34,29198.33
2023-08-07,4519.84,29086.65
2023-08-08,4503.31,29206.01
2023-08-09,4502.44,29766.72
2023-08-10,4527.37,29596.9
2023-08-11,4476.23,29455.74
2023-08-14,4490.33,29285.11
2023-08-15,4478.87,29430.95
2023-08-16,4449.95,29200.8
2023-08-17,4421.17,28736.49
2023-08-18,4381.82,26610.04
2023-08-21,4407.55,26180
2023-08-22,4418.59,26123.45
2023-08-23,4443.18,26048.09
2023-08-24,4458.3,26417.4
2023-08-25,4418.46,26141.53
2023-08-28,4439.56,26088.38
2023-08-29,4500.14,26127.89
2023-08-30,4521.65,27718.23
2023-08-31,4532.26,27316.23
2023-09-01,4541.25,25936.45
2023-09-05,4514.29,25824.15
2023-09-06,4490.35,25788.7
2023-09-07,4457.81,25771.63
2023-09-08,4473.53,26200.96
2023-09-11,4490.77,25841.65
2023-09-12,4487.11,25143.63
2023-09-13,4479.39,25854.29
2023-09-14,4511.99,26222.02
2023-09-15,4497.98,26528.22
2023-09-18,4466.36,26531.4
2023-09-19,4449.85,26738.74
2023-09-20,4461.03,27211.2
2023-09-21,4375.7,27121.84
2023-09-22,4357.4,26556.98
2023-09-25,4338.51,26254.11
2023-09-26,4313.01,26308.45
2023-09-27,4292.07,26217.38
2023-09-28,4317.27,26368.04
2023-09-29,4333.15,27020.31
2023-10-02,4300.58,27978.1
2023-10-03,4281.15,27609.13
2023-10-04,4268.5,27419.23
2023-10-05,4267.13,27778.6
2023-10-06,4324.1,27422.6
2023-10-09,4341.73,27932.44
2023-10-10,4385.46,27584.1
2023-10-11,4378.64,27390.34
2023-10-12,4385.85,26844.46
2023-10-13,4377.1,26738.45
2023-10-16,4383.33,27146.62
2023-10-17,4393.57,28502.1
2023-10-18,4364.2,28407.42
2023-10-19,4339.54,28322.73
2023-10-20,4276.56,28695.97
2023-10-23,4255.84,29965.01
2023-10-24,4259.38,32941.46
2023-10-25,4232.42,33856
2023-10-26,4183.6,34464.23
2023-10-27,4156.7,34148.86
2023-10-30,4177.47,34535.58
2023-10-31,4195.55,34486.77
2023-11-01,4245.64,34650.03
2023-11-02,4319.72,35428.26
2023-11-03,4373.62,34918.05
2023-11-06,4372.21,35022.44
2023-11-07,4386.26,35019.43
2023-11-08,4391.2,35423.24
2023-11-09,4393.4,35680.29
2023-11-10,4418.03,36775.23
2023-11-13,4421.76,37035.03
2023-11-14,4508.67,36531.68
2023-11-15,4521.17,35540.04
2023-11-16,4511.99,37863.66
2023-11-17,4520.12,36223.54
2023-11-20,4557.11,37388.51
2023-11-21,4542.14,37465.89
2023-11-22,4568.43,35942.19
2023-11-24,4560.31,37294.4
2023-11-27,4560.52,37478.11
2023-11-28,4568.14,37268.83
2023-11-29,4587.64,37776.89
2023-11-30,4569.89,37808.01
2023-12-01,4599.39,37715.02
2023-12-04,4572.37,39941.07
2023-12-05,4578.56,41995.8
2023-12-06,4590.74,44085.68
2023-12-07,4590.92,43714.53
2023-12-08,4609.23,43249.99
2023-12-11,4623.71,43762.68
2023-12-12,4643.93,41221.12
2023-12-13,4709.69,41512.61
2023-12-14,4738.57,42906.87
2023-12-15,4725.53,43004.17
2023-12-18,4749.52,41448.75
2023-12-19,4768.69,42666.06
2023-12-20,4778.01,42300.16
2023-12-21,4748.71,43645.95
2023-12-22,4772.94,43849.41
2023-12-26,4784.72,43613.88
2023-12-27,4785.39,42519.8
2023-12-28,4793.3,43384.25
2023-12-29,4788.43,42592.06
2024-01-02,4754.33,44122.03
2024-01-03,4729.29,44957.63
2024-01-04,4726.78,42818.03
2024-01-05,4721.49,44188.15
2024-01-08,4764.54,43850.46
2024-01-09,4765.47,46900.01
2024-01-10,4790.8,46082.08
2024-01-11,4798.5,46564.21
2024-01-12,4802.4,46356.96
2024-01-16,4782.34,42611.43
2024-01-17,4744.23,43137.2
2024-01-18,4785.79,42764.71
2024-01-19,4842.07,41296.92
2024-01-22,4868.41,41549.91
2024-01-23,4866.48,39516.98
2024-01-24,4903.68,39873.77
2024-01-25,4898.15,40145.83
2024-01-26,4906.69,39929.16
2024-01-29,4929.31,42018.7
2024-01-30,4931.09,43269.41
2024-01-31,4906.75,42915.56
2024-02-01,4906.97,42611.24
2024-02-02,4975.29,43069.45
2024-02-05,4957.19,42609.98
2024-02-06,4957.77,42713.66
2024-02-07,4999.89,43105.15
2024-02-08,5000.4,44328.04
2024-02-09,5030.06,45315.99
2024-02-12,5048.39,48269.68
2024-02-13,4971.3,50017.36
2024-02-14,5002.52,49741.98
2024-02-15,5032.72,51819.74
2024-02-16,5038.7,51888.33
2024-02-20,4993.71,51739.37
2024-02-21,4983.21,52278.15
2024-02-22,5094.39,51833
2024-02-23,5111.06,51339.49
2024-02-26,5097.66,51743.97
2024-02-27,5080.69,54454.91
2024-02-28,5077.37,57029.24
2024-02-29,5104.99,62497.28
2024-03-01,5140.33,61256.01
2024-03-04,5149.67,63099.99
2024-03-05,5114.54,68208.36
2024-03-06,5127.97,63971.07
2024-03-07,5165.62,66137.13
2024-03-08,5189.26,66903.82
2024-03-11,5124.66,68949.74
2024-03-12,5179.87,72094.44
2024-03-13,5179.14,71473.86
2024-03-14,5176.85,73087.95
2024-03-15,5136.86,71432.39
2024-03-18,5175.6,68650.08
2024-03-19,5180.31,67711.55
2024-03-20,5226.19,61981.15
2024-03-21,5261.1,67854.02
2024-03-22,5246.09,65476.17
2024-03-25,5229.09,67246.83
2024-03-26,5235.16,69901.99
2024-03-27,5249.26,70059.97
2024-03-28,5264.85,69529.85
2024-04-01,5263.95,71216.98
2024-04-02,5208.34,69731.26
2024-04-03,5228.75,65448.35
2024-04-04,5256.59,66074.16
2024-04-05,5222.18,68461.23
2024-04-08,5219.57,69388.74
2024-04-09,5224.81,71631.77
2024-04-10,5178.43,69198.22
2024-04-11,5211.78,70513.6
2024-04-12,5175.03,70112.05
2024-04-15,5168.43,65582.95
2024-04-16,5079.84,63496.91
2024-04-17,5077.96,63679.78
2024-04-18,5056.66,61309.97
2024-04-19,5019.02,63418
2024-04-22,5038.84,64896.87
2024-04-23,5076.12,66818.89
2024-04-24,5089.48,66386.61
2024-04-25,5057.75,64291.07
2024-04-26,5114.62,64495.27
2024-04-29,5123.49,63059.25
2024-04-30,5110.83,63817.97
2024-05-01,5096.12,60761.95
2024-05-02,5073.21,58266.04
2024-05-03,5139.12,59134.5
2024-05-06,5181,64040.05
2024-05-07,5200.23,63197.19
2024-05-08,5191.95,62380.43
2024-05-09,5215.3,61220.05
2024-05-10,5239.66,63110.01
2024-05-13,5237.26,61549.96
2024-05-14,5250.37,62917.18
2024-05-15,5311.76,61602.22
2024-05-16,5325.49,66247.62
2024-05-17,5305.45,65249.97
2024-05-20,5325.32,66347.05
2024-05-21,5324.32,71418.17
2024-05-22,5323.18,70104.4
2024-05-23,5341.88,69224.99
2024-05-24,5311.65,67923.97
2024-05-28,5315.91,69446.22
2024-05-29,5282.27,68397.44
2024-05-30,5260.21,67665.53
2024-05-31,5280.33,68375.98
2024-06-03,5302.11,67781.47
2024-06-04,5298.8,68808.7
2024-06-05,5354.16,70599
2024-06-06,5362.35,71131.93
2024-06-07,5375.08,70783.1
2024-06-10,5365.79,69657.34
2024-06-11,5375.95,69519.27
2024-06-12,5447.25,67345.04
2024-06-13,5441.93,68270.22
2024-06-14,5432.39,66771.55
2024-06-17,5488.5,66661.05
2024-06-18,5490.38,66491.14
2024-06-20,5505.53,64950.06
2024-06-21,5478.31,64881.08
2024-06-24,5490.66,63290.43
2024-06-25,5472.88,60382.81
2024-06-26,5483.14,61789.98
2024-06-27,5490.81,60761.24
2024-06-28,5523.64,61646.05
2024-07-01,5479.55,62849.53
2024-07-02,5509.69,62889.92
2024-07-03,5539.27,62127.95
2024-07-05,5570.33,57142
2024-07-08,5583.11,55878.38
2024-07-09,5590.75,56681.81
2024-07-10,5635.39,57995.99
2024-07-11,5642.45,57719.47
2024-07-12,5655.56,57381.96
2024-07-15,5666.94,60946.02
2024-07-16,5669.67,64819.37
2024-07-17,5622.49,65119.1
2024-07-18,5614.05,64120.47
2024-07-19,5557.5,63966.13
2024-07-22,5570.36,68071.99
2024-07-23,5585.34,67587.97
2024-07-24,5508.04,65914.55
2024-07-25,5491.59,65412.03
2024-07-26,5488.32,65750.02
2024-07-29,5487.74,68234.91
2024-07-30,5489.46,66810.03
2024-07-31,5551.51,66244.03
2024-08-01,5566.16,64665.98
2024-08-02,5383.89,65409.83
2024-08-05,5250.89,58074.85
2024-08-06,5312.34,54006
2024-08-07,5330.64,55982.04
2024-08-08,5328.03,55024.11
2024-08-09,5358.67,61837.93
2024-08-12,5371.2,58819.99
2024-08-13,5436.5,59342.02
2024-08-14,5463.22,60565.01
2024-08-15,5546.23,58730.93
2024-08-16,5561.98,57600
2024-08-19,5608.3,58525.95
2024-08-20,5620.51,59562.71
2024-08-21,5632.68,59056.01
2024-08-22,5643.22,61109.99
2024-08-23,5641.82,60386.02
2024-08-26,5651.62,64279.03
2024-08-27,5631.18,62866.04
2024-08-28,5627.03,59503.05
2024-08-29,5646.95,59034.65
2024-08-30,5651.37,59348.98
2024-09-03,5623.89,59127.62
2024-09-04,5552.99,57544.01
2024-09-05,5546.3,57984.05
2024-09-06,5522.47,56170.04
2024-09-09,5484.2,54823.96
2024-09-10,5497.91,57031.98
2024-09-11,5560.41,57627.99
2024-09-12,5600.71,57364.02
2024-09-13,5636.27,58116.05
2024-09-16,5636.05,59198.11
2024-09-17,5670.81,58229.2
2024-09-18,5689.75,60303.5
2024-09-19,5733.57,61449.14
2024-09-20,5715.14,62953.98
2024-09-23,5725.36,63575.97
2024-09-24,5735.32,63332.69
2024-09-25,5741.03,64335.62
2024-09-26,5767.37,63165.61
2024-09-27,5763.78,65142.08
2024-09-30,5765.14,65668.25
2024-10-01,5757.73,63290
2024-10-02,5719.63,60888.04
2024-10-03,5718.78,60670.03
2024-10-04,5753.21,60776.01
2024-10-07,5739.34,62823.43
2024-10-08,5757.6,62300.75
2024-10-09,5796.8,62215.97
2024-10-10,5795.03,60647.99
2024-10-11,5822.13,60260.02
2024-10-14,5871.41,62806.34
2024-10-15,5870.36,66085.97
2024-10-16,5846.52,66984.04
2024-10-17,5878.46,67657.43
2024-10-18,5872.17,67363.67
2024-10-21,5866.92,68987.76
2024-10-22,5863.04,67440.04
2024-10-23,5834.85,67393.99
2024-10-24,5817.8,66745.54
2024-10-25,5862.82,68234.05
2024-10-28,5842.92,68029.34
2024-10-29,5847.19,69892.45
2024-10-30,5850.94,72782.82
2024-10-31,5775.34,72359.86
2024-11-01,5772.52,70340.01
2024-11-04,5741.43,68832.86
2024-11-05,5783.44,67792.92
2024-11-06,5936.14,69348.54
2024-11-07,5983.84,75567.57
2024-11-08,6012.45,75919.31
2024-11-11,6017.31,80409.97
2024-11-12,6009.92,88627.98
2024-11-13,6008.19,88164.77
2024-11-14,5993.88,90300.02
2024-11-15,5915.32,87347.45
2024-11-18,5908.12,89763.59
2024-11-19,5923.51,90549.34
2024-11-20,5920.67,92119.47
2024-11-21,5963.32,94174.71
2024-11-22,5972.9,98425.93
2024-11-25,6020.75,97867.46
2024-11-26,6025.42,93079.67
2024-11-27,6020.16,91993.22
2024-11-29,6044.17,95632.03
2024-12-02,6053.58,97236.3
2024-12-03,6052.07,95807.6
2024-12-04,6089.84,95970.93
2024-12-05,6094.55,98730.99
2024-12-06,6099.97,97013.92
2024-12-09,6088.51,101215
2024-12-10,6065.4,97422.43
2024-12-11,6092.59,96628.01
2024-12-12,6079.68,101074
2024-12-13,6078.58,100041
2024-12-16,6085.19,104621
2024-12-17,6057.68,106010
2024-12-18,6070.67,106052
2024-12-19,5935.52,100368
2024-12-20,5982.06,97874.66
2024-12-23,5978.25,95136.87
2024-12-24,6040.1,94748.02
2024-12-26,6049.75,99436
2024-12-27,6006.17,95830.42
2024-12-30,5940.79,93659.56
2024-12-31,5929.74,92811.03
2025-01-02,5935.09,94610.14
2025-01-03,5949.34,96949.18
2025-01-06,6021.04,98394.57
2025-01-07,6000.68,102222
2025-01-08,5927.89,96916.64
2025-01-10,5890.35,92406.11
2025-01-13,5838.61,94489.93
2025-01-14,5871.92,94474.29
2025-01-15,5960.61,96624.15
2025-01-16,5964.69,100280
2025-01-17,6014.96,100050
2025-01-21,6051.51,101926
2025-01-22,6100.81,106198
2025-01-23,6118.73,103720
2025-01-24,6128.18,104039
2025-01-27,6017.17,102623
2025-01-28,6074.54,101986
2025-01-29,6062.83,101344
2025-01-30,6086.64,103705
2025-01-31,6120.91,104793
2025-02-03,6022.13,97584.89
2025-02-04,6042.48,101371
2025-02-05,6062.86,98027.99
2025-02-06,6084.03,96594.39
2025-02-07,6101.28,96586.85
2025-02-10,6073.38,96515.22
2025-02-11,6076.28,97372.05
2025-02-12,6063,95783.6
2025-02-13,6116.91,97799.93
2025-02-14,6127.47,96551.64
2025-02-18,6129.63,95811.35
2025-02-19,6147.43,95532.97
2025-02-20,6134.5,96559.3
2025-02-21,6114.82,98386.99
2025-02-24,6043.65,96247.99
2025-02-25,5992.65,91453.66
2025-02-26,6009.82,88797.34
2025-02-27,5993.69,84000
2025-02-28,5959.4,84813.78
2025-03-03,5986.09,94233.81
2025-03-04,5865.08,86286.03
2025-03-05,5860.59,87322.12
2025-03-06,5812.08,90614.42
2025-03-07,5783.01,90056.86
2025-03-10,5705.37,80771.68
2025-03-11,5636.3,78794.69
2025-03-12,5642.19,82840.24
2025-03-13,5597.78,83887.28
2025-03-14,5645.27,81146.12
2025-03-17,5703.52,82576.96
2025-03-18,5654.53,84067.57
2025-03-19,5715.33,82799.03
2025-03-20,5711.15,86793.7
2025-03-21,5670.84,84304.83
2025-03-24,5775.14,85750.02
2025-03-25,5786.95,87365.98
2025-03-26,5783.62,87483.06
2025-03-27,5732.28,86945.41
2025-03-28,5685.89,87233.76
2025-03-31,5627.56,82345.82
2025-04-01,5650.57,82541.29
2025-04-02,5695.31,85216.81
2025-04-03,5499.53,82548.31
2025-04-04,5292.14,83199.95
2025-04-07,5246.57,78310.34
2025-04-08,5267.47,79261.19
2025-04-09,5481.34,76379.96
2025-04-10,5353.15,82619.88
2025-04-11,5381.46,79609.67
2025-04-14,5459.46,83693.1
2025-04-15,5450.41,84495.07
2025-04-16,5367.24,83677.65
2025-04-17,5328.31,84051.96
2025-04-21,5232.94,85095.42
2025-04-22,5309.61,87525.71
2025-04-23,5469.69,93375.16
2025-04-24,5489.4,93565.02
2025-04-25,5528.11,93823.23
2025-04-28,5553.66,93762.21
2025-04-29,5571.95,95045.98
2025-04-30,5581.84,94294.56
2025-05-01,5658.91,94217.39
2025-05-02,5700.7,96452.41
2025-05-05,5683.38,94316.57
2025-05-06,5649.58,94732.44
2025-05-07,5654.73,96824.4
2025-05-08,5720.1,97032.32
2025-05-09,5691.69,103079
2025-05-12,5845.37,103960
2025-05-13,5906.64,102860
2025-05-14,5906.55,104227
2025-05-15,5924.21,103582
2025-05-16,5958.62,103715
2025-05-19,5968.61,106394
2025-05-20,5953.06,105600
2025-05-21,5938.37,106669
2025-05-22,5878.08,109625
2025-05-23,5829.51,111666
2025-05-27,5924.33,109409
2025-05-28,5939.92,108957
2025-05-29,5943.13,107773
2025-05-30,5922.14,105689
2025-06-02,5937.4,105631
2025-06-03,5981.35,105843
2025-06-04,5990.48,105433
2025-06-05,5999.7,104731
2025-06-06,6016.87,101594
2025-06-09,6021.31,105661
2025-06-10,6043.01,110193
2025-06-11,6059.4,110229
2025-06-12,6045.43,108682
2025-06-13,6026.16,105868
2025-06-16,6050.83,105498
2025-06-17,6023.25,106936
2025-06-18,6018.25,104637
2025-06-20,6018.2,104670
2025-06-23,6028.77,100827
2025-06-24,6101.76,105509
2025-06-25,6108.51,106000
2025-06-26,6146.52,107251
2025-06-27,6187.68,106943
2025-06-30,6215.08,108389
2025-07-01,6210.78,107071
2025-07-02,6227.6,105594
2025-07-03,6284.65,108847
2025-07-07,6262.07,109240
2025-07-08,6242.7,108300
2025-07-09,6269.16,108947
2025-07-10,6290.22,111260
2025-07-11,6269.44,115977
2025-07-14,6273.31,119164
2025-07-15,6302.04,119847
2025-07-16,6268.12,117685
2025-07-17,6304.69,118628
2025-07-18,6315.61,119322
2025-07-21,6336.08,117182
2025-07-22,6316.12,117465
2025-07-23,6360.64,119845
2025-07-24,6381.31,118518
2025-07-25,6395.82,118298
2025-07-28,6401.07,119429
2025-07-29,6409.26,117883
2025-07-30,6396.54,117877
2025-07-31,6427.02,117800
2025-08-01,6287.28,115606
2025-08-04,6330.69,114176
2025-08-05,6346,115122
2025-08-06,6352.83,114179
2025-08-07,6389.71,114988
2025-08-08,6395.16,117462
2025-08-11,6407.25,119258
2025-08-12,6446.55,118775
2025-08-13,6480.28,120212
2025-08-14,6473.92,123374
2025-08-15,6481.34,118426
2025-08-18,6455.35,117410
2025-08-19,6456.48,116250
2025-08-20,6408.4,112785
2025-08-21,6393.65,114244
2025-08-22,6478.89,112430
2025-08-25,6466.89,113400
2025-08-26,6468.37,110167
2025-08-27,6487.06,111848
2025-08-28,6508.23,111194
2025-08-29,6491.76,112528
2025-09-02,6416.54,109159
2025-09-03,6453.67,111185
2025-09-04,6502.54,111646
2025-09-05,6532.65,110707
2025-09-08,6508.67,111124
2025-09-09,6518.23,112085
2025-09-10,6555.97,111552
2025-09-11,6592.89,113967
2025-09-12,6600.21,115474
2025-09-15,6619.62,115309
2025-09-16,6626.99,115387
2025-09-17,6624.39,116736
2025-09-18,6656.8,116461
2025-09-19,6671.82,117102
2025-09-22,6698.88,115273
2025-09-23,6699.52,112628
2025-09-24,6672.66,112011
2025-09-25,6619,113291
2025-09-26,6648.97,108944
2025-09-29,6677.31,112120
2025-09-30,6691.25,114259
2025-10-01,6718.48,114023
2025-10-02,6731.94,118383
2025-10-03,6750.87,120536
2025-10-06,6749.52,123468
2025-10-07,6754.49,124735
2025-10-08,6755.64,121479
2025-10-09,6764.58,123315
2025-10-10,6762.4,121678
2025-10-13,6668.68,115100
2025-10-14,6680.7,115125
2025-10-15,6724.12,113150
2025-10-16,6709.34,110649
2025-10-17,6678.88,108060
2025-10-20,6744.35,108606
2025-10-21,6752.16,110556
2025-10-22,6741.75,108529
2025-10-23,6749.53,107617
2025-10-24,6807.11,110030
2025-10-27,6877.28,114480
2025-10-28,6911.3,114173
2025-10-29,6920.34,112955
2025-10-30,6880.75,110006
2025-10-31,6879.17,108234
2025-11-03,6882.32,110628
2025-11-04,6820.21,106569
2025-11-05,6829.78,101654
2025-11-06,6796.68,103906
2025-11-07,6730.11,101383
2025-11-10,6841.32,104753
2025-11-11,6855.13,105946
2025-11-12,6869.91,102984
2025-11-13,6828.05,101540
2025-11-14,6774.31,99790.5
2025-11-17,6754.5,94514.76
2025-11-18,6666.63,92147.19
2025-11-19,6689.75,92861.02
2025-11-20,6770.35,91467.91
2025-11-21,6660.05,86798.04
2025-11-24,6715.75,86808.22
2025-11-25,6776.4,88271.06
2025-11-26,6831.44,87388.48
2025-11-28,6850.86,91293.26
2025-12-03,6849.72,92928
2025-12-04,6857.12,92056
2025-12-05,6870.4,89668
2025-12-08,6846.51,89864
2025-12-09,6840.51,92587
2025-12-10,6886.68,90371
2025-12-11,6901,92563
2025-12-12,6827.41,90271
2025-12-15,6816.51,86418
2025-12-16,6800.26,86843
2025-12-17,6721.43,86455
2025-12-18,6774.76,86981
2025-12-19,6834.5,88306
2025-12-22,6878.49,87130
2025-12-24,6932.05,87731
2025-12-26,6929.94,87410
2025-12-29,6905.74,87308
2025-12-30,6896.24,88419
2025-12-31,6845.5,87528
2026-01-02,6858.47,89983
2026-01-05,6902.05,93799
2026-01-06,6944.82,92658
2026-01-08,6921.46,90970
2026-01-09,6966.28,90398
2026-01-12,6977.27,91930
2026-01-13,6963.74,94699
2026-01-14,6926.6,96230
2026-01-15,6944.47,95600
2026-01-16,6940.01,95209
